loss,accuracy,val_loss,val_accuracy,lr
16.523408889770508,0.578181803226471,15.903964042663574,0.6014492511749268,1e-04
15.296683311462402,0.8127272725105286,15.68586540222168,0.5797101259231567,1e-04
14.955452919006348,0.8690909147262573,15.432867050170898,0.54347825050354,1e-04
14.604691505432129,0.914545476436615,15.24345588684082,0.49275362491607666,1e-04
14.31717586517334,0.921818196773529,15.129332542419434,0.5072463750839233,1e-04
14.007107734680176,0.9472727179527283,15.023179054260254,0.5,1e-04
13.692744255065918,0.9709091186523438,14.737611770629883,0.5507246255874634,1e-04
13.45151138305664,0.9654545187950134,14.539006233215332,0.5507246255874634,1e-04
13.157140731811523,0.9690909385681152,14.245224952697754,0.5507246255874634,1e-04
12.879049301147461,0.9745454788208008,13.877378463745117,0.5652173757553101,1e-04
12.555793762207031,0.9854545593261719,13.487213134765625,0.5797101259231567,1e-04
12.326276779174805,0.9745454788208008,12.975186347961426,0.6739130616188049,1e-04
12.029257774353027,0.9854545593261719,12.94575023651123,0.5797101259231567,1e-04
11.737236022949219,0.9872727394104004,12.33086109161377,0.6884058117866516,1e-04
11.474847793579102,0.9872727394104004,12.032357215881348,0.695652186870575,1e-04
11.179327011108398,0.9981818199157715,11.602581977844238,0.7536231875419617,1e-04
10.970505714416504,0.9800000190734863,11.31856632232666,0.7753623127937317,1e-04
10.675079345703125,0.9872727394104004,11.105743408203125,0.760869562625885,1e-04
10.40283203125,0.9890909194946289,10.82850170135498,0.760869562625885,1e-04
10.12772274017334,0.9927272796630859,10.551885604858398,0.782608687877655,1e-04
9.876235008239746,0.9927272796630859,10.27397346496582,0.760869562625885,1e-04
9.638890266418457,0.9872727394104004,10.03557300567627,0.7753623127937317,1e-04
9.38715648651123,0.9909090995788574,9.807147026062012,0.7753623127937317,1e-04
9.141895294189453,0.9909090995788574,9.596790313720703,0.7681159377098083,1e-04
8.904589653015137,0.9927272796630859,9.367362022399902,0.7536231875419617,1e-04
8.667252540588379,0.9909090995788574,9.180397987365723,0.760869562625885,1e-04
8.451642990112305,0.9890909194946289,8.96589183807373,0.7681159377098083,1e-04
8.204790115356445,0.996363639831543,8.756903648376465,0.7753623127937317,1e-04
8.02451229095459,0.9800000190734863,8.539860725402832,0.8115941882133484,1e-04
7.905848503112793,0.9618181586265564,8.405980110168457,0.804347813129425,1e-04
7.680118083953857,0.9781818389892578,8.323352813720703,0.782608687877655,1e-04
7.459434509277344,0.9854545593261719,8.105222702026367,0.7971014380455017,1e-04
7.285895824432373,0.9781818389892578,7.993802070617676,0.7753623127937317,1e-04
7.074645042419434,0.9872727394104004,7.75287389755249,0.7971014380455017,1e-04
6.890138149261475,0.9854545593261719,7.569555282592773,0.7898550629615784,1e-04
6.694786548614502,0.9909090995788574,7.461782455444336,0.782608687877655,1e-04
6.516269683837891,0.996363639831543,7.284739017486572,0.7681159377098083,1e-04
6.3523664474487305,0.9909090995788574,7.0901312828063965,0.7681159377098083,1e-04
6.185242652893066,0.9909090995788574,6.995052337646484,0.7536231875419617,1e-04
6.000256538391113,1.0,6.876160621643066,0.760869562625885,1e-04
5.847723484039307,0.9945454597473145,6.756480693817139,0.760869562625885,1e-04
5.676510334014893,0.996363639831543,6.641420841217041,0.7681159377098083,1e-04
5.519857406616211,1.0,6.488476753234863,0.782608687877655,1e-04
5.363892078399658,0.9981818199157715,6.308342933654785,0.7753623127937317,1e-04
5.210819244384766,1.0,6.150627613067627,0.7753623127937317,1e-04
5.062130451202393,1.0,5.993017673492432,0.782608687877655,1e-04
4.917795658111572,1.0,5.855098247528076,0.7898550629615784,1e-04
4.776551723480225,1.0,5.721548557281494,0.782608687877655,1e-04
4.637711524963379,1.0,5.589955806732178,0.782608687877655,1e-04
4.504489421844482,0.9981818199157715,5.459897518157959,0.7681159377098083,1e-04
4.372253894805908,1.0,5.304872989654541,0.7681159377098083,1e-04
4.244908332824707,1.0,5.170036315917969,0.7681159377098083,1e-04
4.123062610626221,0.9981818199157715,5.041316032409668,0.7681159377098083,1e-04
4.004693031311035,0.9981818199157715,4.951849937438965,0.7681159377098083,1e-04
3.91627836227417,0.9890909194946289,4.963362216949463,0.7463768124580383,1e-04
3.8201348781585693,0.9890909194946289,5.050735950469971,0.760869562625885,1e-04
3.6925244331359863,0.9981818199157715,4.96603536605835,0.760869562625885,1e-04
3.587722063064575,0.9981818199157715,4.7763800621032715,0.7681159377098083,1e-04
3.487065315246582,0.996363639831543,4.539859771728516,0.7898550629615784,1e-04
3.39615797996521,0.996363639831543,4.521807670593262,0.7753623127937317,1e-04
3.2945690155029297,0.9945454597473145,4.286383628845215,0.782608687877655,1e-04
3.197481155395508,0.9981818199157715,4.193083763122559,0.7971014380455017,1e-04
3.1110875606536865,0.996363639831543,4.041515350341797,0.804347813129425,1e-04
3.0199639797210693,0.9981818199157715,4.009147644042969,0.7971014380455017,1e-04
2.930563449859619,0.9981818199157715,3.863837242126465,0.7971014380455017,1e-04
2.842034101486206,1.0,3.7405776977539062,0.782608687877655,1e-04
2.7634599208831787,0.996363639831543,3.6578657627105713,0.782608687877655,1e-04
2.676795244216919,1.0,3.5707199573516846,0.7898550629615784,1e-04
2.600970506668091,0.9945454597473145,3.4831528663635254,0.782608687877655,1e-04
2.52150559425354,1.0,3.408273458480835,0.782608687877655,1e-04
