loss,accuracy,val_loss,val_accuracy,lr
16.48042869567871,0.614545464515686,15.667254447937012,0.695652186870575,1e-04
15.242570877075195,0.8090909123420715,15.317051887512207,0.7028985619544983,1e-04
14.775160789489746,0.8636363744735718,14.949607849121094,0.760869562625885,1e-04
14.39019775390625,0.9127272963523865,14.67525863647461,0.7028985619544983,1e-04
13.975160598754883,0.9418181777000427,14.380526542663574,0.6884058117866516,1e-04
13.591816902160645,0.9672726988792419,14.015449523925781,0.7028985619544983,1e-04
13.237617492675781,0.9727272987365723,13.658734321594238,0.6884058117866516,1e-04
12.875378608703613,0.9800000190734863,13.307669639587402,0.7028985619544983,1e-04
12.505746841430664,0.9854545593261719,12.978264808654785,0.7318840622901917,1e-04
12.143282890319824,0.9890909194946289,12.555001258850098,0.7318840622901917,1e-04
11.787603378295898,0.9927272796630859,12.18604850769043,0.717391312122345,1e-04
11.431523323059082,0.9872727394104004,11.83993148803711,0.7246376872062683,1e-04
11.073923110961914,0.9927272796630859,11.494186401367188,0.717391312122345,1e-04
10.708914756774902,1.0,11.187277793884277,0.6884058117866516,1e-04
10.36530876159668,0.9981818199157715,10.808423042297363,0.6811594367027283,1e-04
10.027495384216309,0.996363639831543,10.51634693145752,0.695652186870575,1e-04
9.686772346496582,1.0,10.198801040649414,0.695652186870575,1e-04
9.35519790649414,0.9981818199157715,9.819016456604004,0.7246376872062683,1e-04
9.0321626663208,1.0,9.444829940795898,0.7318840622901917,1e-04
8.712225914001465,1.0,9.203792572021484,0.717391312122345,1e-04
8.4036865234375,1.0,8.853235244750977,0.7246376872062683,1e-04
8.100994110107422,1.0,8.598847389221191,0.7246376872062683,1e-04
7.805708408355713,1.0,8.274489402770996,0.739130437374115,1e-04
7.517329692840576,1.0,7.981844902038574,0.739130437374115,1e-04
7.239781379699707,1.0,7.706655502319336,0.7318840622901917,1e-04
6.971536159515381,1.0,7.445024013519287,0.7681159377098083,1e-04
6.714301586151123,0.996363639831543,7.1639909744262695,0.7681159377098083,1e-04
6.4583210945129395,0.9981818199157715,6.940742015838623,0.760869562625885,1e-04
6.213510513305664,1.0,6.7093729972839355,0.7463768124580383,1e-04
5.978591442108154,1.0,6.515885353088379,0.739130437374115,1e-04
5.752357482910156,1.0,6.299719333648682,0.7318840622901917,1e-04
5.53213357925415,1.0,6.0745649337768555,0.739130437374115,1e-04
5.316812992095947,1.0,5.854956150054932,0.7463768124580383,1e-04
5.109484672546387,1.0,5.658780574798584,0.739130437374115,1e-04
4.908397197723389,1.0,5.4670257568359375,0.7246376872062683,1e-04
4.716949939727783,1.0,5.2704949378967285,0.7536231875419617,1e-04
4.531761646270752,1.0,5.087940692901611,0.739130437374115,1e-04
4.35472297668457,1.0,4.919348239898682,0.7536231875419617,1e-04
4.567020893096924,0.9363636374473572,5.555816173553467,0.7246376872062683,1e-04
4.850282669067383,0.8600000143051147,7.65920352935791,0.6231883764266968,1e-04
4.4970479011535645,0.9090909361839294,6.540945529937744,0.7246376872062683,1e-04
4.212435245513916,0.9636363387107849,5.299983978271484,0.7463768124580383,1e-04
4.072327136993408,0.9836363792419434,5.088748455047607,0.739130437374115,1e-04
3.9376332759857178,0.9927272796630859,5.071367263793945,0.760869562625885,1e-04
3.8071205615997314,0.996363639831543,4.830044746398926,0.7536231875419617,1e-04
3.686403512954712,1.0,4.692593574523926,0.739130437374115,1e-04
3.568796396255493,1.0,4.550595283508301,0.7463768124580383,1e-04
3.452951431274414,1.0,4.424025535583496,0.7463768124580383,1e-04
3.3438682556152344,1.0,4.291012763977051,0.7463768124580383,1e-04
3.2379729747772217,1.0,4.179478168487549,0.739130437374115,1e-04
3.1339547634124756,1.0,4.07878303527832,0.7318840622901917,1e-04
3.034630537033081,1.0,3.967916250228882,0.739130437374115,1e-04
2.9375083446502686,1.0,3.869770050048828,0.739130437374115,1e-04
2.843621253967285,1.0,3.75681471824646,0.739130437374115,1e-04
2.754753351211548,0.9981818199157715,3.6741137504577637,0.739130437374115,1e-04
2.6747944355010986,0.9981818199157715,3.7144112586975098,0.7463768124580383,1e-04
2.599193572998047,0.996363639831543,3.6497840881347656,0.7536231875419617,1e-04
2.515960454940796,1.0,3.4919021129608154,0.7536231875419617,1e-04
2.436159610748291,1.0,3.383650302886963,0.7536231875419617,1e-04
2.3577868938446045,1.0,3.2970430850982666,0.7536231875419617,1e-04
2.2834863662719727,1.0,3.1735663414001465,0.7536231875419617,1e-04
2.2113633155822754,1.0,3.076331615447998,0.7463768124580383,1e-04
2.1415064334869385,1.0,2.975700616836548,0.7536231875419617,1e-04
2.0726191997528076,1.0,2.889033794403076,0.7536231875419617,1e-04
2.0065417289733887,1.0,2.8197405338287354,0.7463768124580383,1e-04
1.9425603151321411,1.0,2.7488718032836914,0.7463768124580383,1e-04
1.8804782629013062,1.0,2.6895337104797363,0.760869562625885,1e-04
1.821713924407959,1.0,2.623974561691284,0.760869562625885,1e-04
1.762736439704895,1.0,2.5715885162353516,0.7536231875419617,1e-04
1.7079681158065796,1.0,2.5090019702911377,0.739130437374115,1e-04
