loss,accuracy,val_loss,val_accuracy,lr
16.308034896850586,0.6399999856948853,15.667213439941406,0.6884058117866516,1e-04
15.12537956237793,0.8636363744735718,15.371102333068848,0.7028985619544983,1e-04
14.658731460571289,0.9036363363265991,15.027426719665527,0.7028985619544983,1e-04
14.291067123413086,0.9418181777000427,14.893890380859375,0.5869565010070801,1e-04
13.889908790588379,0.9763636589050293,14.763130187988281,0.5797101259231567,1e-04
13.511548042297363,0.9927272796630859,14.960748672485352,0.5579710006713867,1e-04
13.15890884399414,0.9836363792419434,14.527216911315918,0.5579710006713867,1e-04
12.816875457763672,0.9745454788208008,14.13263988494873,0.52173912525177,1e-04
12.436807632446289,0.9818181991577148,13.974286079406738,0.5652173757553101,1e-04
12.051656723022461,0.996363639831543,13.394352912902832,0.5724637508392334,1e-04
11.6718168258667,0.996363639831543,13.027280807495117,0.5869565010070801,1e-04
11.297131538391113,1.0,12.38840389251709,0.5942028760910034,1e-04
10.926772117614746,0.996363639831543,11.970778465270996,0.5942028760910034,1e-04
10.559678077697754,0.9981818199157715,11.641788482666016,0.6159420013427734,1e-04
10.19114875793457,1.0,11.155035018920898,0.6376811861991882,1e-04
9.836979866027832,0.9981818199157715,10.80428695678711,0.6449275612831116,1e-04
9.484330177307129,0.9981818199157715,10.389195442199707,0.6666666865348816,1e-04
9.135966300964355,1.0,10.035032272338867,0.6811594367027283,1e-04
8.800498962402344,1.0,9.516201972961426,0.695652186870575,1e-04
8.467609405517578,1.0,9.112217903137207,0.7101449370384216,1e-04
8.14552116394043,1.0,8.718194007873535,0.739130437374115,1e-04
7.830061435699463,1.0,8.328802108764648,0.7463768124580383,1e-04
7.524397373199463,1.0,8.00776195526123,0.760869562625885,1e-04
7.227485179901123,1.0,7.709384918212891,0.7681159377098083,1e-04
6.941956520080566,0.9981818199157715,7.37608528137207,0.7898550629615784,1e-04
6.666864395141602,0.9981818199157715,7.137866973876953,0.7536231875419617,1e-04
6.432309627532959,0.9854545593261719,6.815126419067383,0.8260869383811951,1e-04
6.200379848480225,0.9945454597473145,6.690486431121826,0.760869562625885,1e-04
6.001652717590332,0.9909090995788574,6.492922782897949,0.7753623127937317,1e-04
5.810462474822998,0.9818181991577148,6.354864120483398,0.782608687877655,1e-04
5.575294494628906,0.9872727394104004,6.119691371917725,0.7971014380455017,1e-04
5.363419532775879,0.9945454597473145,5.938876628875732,0.782608687877655,1e-04
5.173413276672363,0.9945454597473145,5.7021026611328125,0.7898550629615784,1e-04
4.983336925506592,0.9945454597473145,5.455097198486328,0.804347813129425,1e-04
4.7901291847229,1.0,5.337906360626221,0.804347813129425,1e-04
4.610393524169922,0.9981818199157715,5.15934419631958,0.804347813129425,1e-04
4.457035541534424,0.9890909194946289,5.021424770355225,0.7898550629615784,1e-04
4.288443565368652,0.996363639831543,4.9593186378479,0.804347813129425,1e-04
4.127640247344971,0.9981818199157715,4.712823390960693,0.8115941882133484,1e-04
3.974036693572998,0.9981818199157715,4.493703842163086,0.8260869383811951,1e-04
3.839154005050659,0.9909090995788574,4.312736511230469,0.8115941882133484,1e-04
3.740762948989868,0.9872727394104004,4.242875576019287,0.8333333134651184,1e-04
3.662480115890503,0.9909090995788574,4.504129409790039,0.8115941882133484,1e-04
3.5632429122924805,0.9836363792419434,4.765340328216553,0.804347813129425,1e-04
3.4374444484710693,0.9872727394104004,4.160684585571289,0.8188405632972717,1e-04
3.31780743598938,0.9872727394104004,4.026118755340576,0.7898550629615784,1e-04
3.2452011108398438,0.9854545593261719,3.82755970954895,0.8260869383811951,1e-04
3.101915121078491,0.996363639831543,3.7549490928649902,0.8115941882133484,1e-04
3.0228283405303955,0.9872727394104004,3.5184645652770996,0.8623188138008118,1e-04
2.9121837615966797,0.9927272796630859,3.462127208709717,0.8405796885490417,1e-04
2.807157516479492,0.996363639831543,3.3922982215881348,0.8115941882133484,1e-04
2.708102226257324,0.996363639831543,3.2605910301208496,0.8405796885490417,1e-04
2.6480000019073486,0.9890909194946289,3.3290538787841797,0.782608687877655,1e-04
2.5478670597076416,0.9981818199157715,3.258479356765747,0.8115941882133484,1e-04
2.453366756439209,1.0,3.1776647567749023,0.8115941882133484,1e-04
2.3819403648376465,0.996363639831543,3.1830790042877197,0.7463768124580383,1e-04
2.2967019081115723,0.996363639831543,3.16348934173584,0.7536231875419617,1e-04
2.216115951538086,1.0,3.024833917617798,0.782608687877655,1e-04
2.136934757232666,0.9981818199157715,2.887542724609375,0.7898550629615784,1e-04
2.057924509048462,1.0,2.714491367340088,0.7971014380455017,1e-04
1.985464096069336,1.0,2.628074884414673,0.7898550629615784,1e-04
1.91359281539917,1.0,2.5314064025878906,0.7898550629615784,1e-04
1.845489501953125,1.0,2.4521408081054688,0.8188405632972717,1e-04
1.7787405252456665,1.0,2.376936197280884,0.7971014380455017,1e-04
1.7145628929138184,1.0,2.296851634979248,0.8115941882133484,1e-04
1.65311598777771,1.0,2.224691152572632,0.8188405632972717,1e-04
1.5936342477798462,1.0,2.1585328578948975,0.8188405632972717,1e-04
1.5371705293655396,1.0,2.103095769882202,0.8115941882133484,1e-04
1.4837214946746826,1.0,2.0409979820251465,0.8260869383811951,1e-04
1.436050534248352,0.9981818199157715,2.19907283782959,0.7898550629615784,1e-04
