loss,accuracy,val_loss,val_accuracy,lr
19.09305763244629,0.25652173161506653,16.31247329711914,0.24137930572032928,1e-04
16.940000534057617,0.469565212726593,16.27028465270996,0.27586206793785095,1e-04
16.049562454223633,0.613043487071991,16.23444366455078,0.18965516984462738,1e-04
15.684615135192871,0.708695650100708,16.164810180664062,0.2931034564971924,1e-04
15.282415390014648,0.813043475151062,16.088258743286133,0.32758620381355286,1e-04
15.29171371459961,0.804347813129425,16.017314910888672,0.2931034564971924,1e-04
14.995025634765625,0.852173924446106,15.985016822814941,0.2931034564971924,1e-04
14.82722282409668,0.904347836971283,15.957894325256348,0.2586206793785095,1e-04
14.676334381103516,0.926086962223053,15.861313819885254,0.2931034564971924,1e-04
14.541204452514648,0.95652174949646,15.83583927154541,0.2931034564971924,1e-04
14.506240844726562,0.947826087474823,15.768662452697754,0.2931034564971924,1e-04
14.360174179077148,0.9652174115180969,15.696837425231934,0.36206895112991333,1e-04
14.274090766906738,0.969565212726593,15.685962677001953,0.2931034564971924,1e-04
14.190382957458496,0.9652174115180969,15.599905967712402,0.2931034564971924,1e-04
14.105428695678711,0.9434782862663269,15.552818298339844,0.32758620381355286,1e-04
14.008584022521973,0.95652174949646,15.534833908081055,0.32758620381355286,1e-04
13.9660062789917,0.960869550704956,15.609724998474121,0.27586206793785095,1e-04
13.836724281311035,0.9652174115180969,15.316017150878906,0.32758620381355286,1e-04
13.71863079071045,0.9739130139350891,15.284781455993652,0.3103448152542114,1e-04
13.595633506774902,0.97826087474823,15.126073837280273,0.2931034564971924,1e-04
13.54024600982666,0.969565212726593,15.159875869750977,0.3103448152542114,1e-04
13.3976469039917,0.97826087474823,14.971970558166504,0.37931033968925476,1e-04
13.28491497039795,0.9869565367698669,14.916733741760254,0.4137931168079376,1e-04
13.174582481384277,0.9956521987915039,14.923480987548828,0.27586206793785095,1e-04
13.081449508666992,0.9956521987915039,14.785959243774414,0.3448275923728943,1e-04
12.96889877319336,0.9956521987915039,14.80390739440918,0.37931033968925476,1e-04
12.868470191955566,0.9956521987915039,14.657434463500977,0.27586206793785095,1e-04
12.74845027923584,1.0,14.557443618774414,0.2931034564971924,1e-04
12.654236793518066,0.9956521987915039,14.479595184326172,0.32758620381355286,1e-04
12.545768737792969,0.9956521987915039,14.415964126586914,0.3448275923728943,1e-04
12.446988105773926,1.0,14.177299499511719,0.2931034564971924,1e-04
12.336224555969238,1.0,14.144134521484375,0.22413793206214905,1e-04
12.249650001525879,0.9869565367698669,14.08165454864502,0.3103448152542114,1e-04
12.136895179748535,0.991304337978363,13.879810333251953,0.3103448152542114,1e-04
12.016825675964355,1.0,13.762596130371094,0.32758620381355286,1e-04
11.916366577148438,0.9956521987915039,13.642507553100586,0.3103448152542114,1e-04
11.803568840026855,1.0,13.605424880981445,0.3103448152542114,1e-04
11.702644348144531,0.9956521987915039,13.526556015014648,0.3103448152542114,1e-04
11.593236923217773,1.0,13.439223289489746,0.32758620381355286,1e-04
11.485358238220215,1.0,13.358905792236328,0.2931034564971924,1e-04
11.383830070495605,0.9956521987915039,13.188830375671387,0.3103448152542114,1e-04
11.274455070495605,1.0,13.086200714111328,0.3103448152542114,1e-04
11.176244735717773,0.9956521987915039,13.061544418334961,0.3103448152542114,1e-04
11.070284843444824,1.0,12.974560737609863,0.2931034564971924,1e-04
10.958830833435059,1.0,12.821532249450684,0.32758620381355286,1e-04
10.85359001159668,1.0,12.723604202270508,0.3103448152542114,1e-04
10.747734069824219,1.0,12.637842178344727,0.3448275923728943,1e-04
10.644533157348633,1.0,12.571697235107422,0.32758620381355286,1e-04
10.538586616516113,1.0,12.482990264892578,0.32758620381355286,1e-04
10.43420696258545,1.0,12.389139175415039,0.32758620381355286,1e-04
10.328766822814941,1.0,12.296586990356445,0.32758620381355286,1e-04
10.225502967834473,1.0,12.21220588684082,0.32758620381355286,1e-04
10.122718811035156,1.0,12.128329277038574,0.32758620381355286,1e-04
10.023137092590332,0.9956521987915039,12.062058448791504,0.32758620381355286,1e-04
9.92082405090332,1.0,12.04504680633545,0.3103448152542114,1e-04
9.824668884277344,0.9956521987915039,11.975354194641113,0.3103448152542114,1e-04
9.719279289245605,1.0,11.866568565368652,0.32758620381355286,1e-04
9.61898422241211,1.0,11.789092063903809,0.3448275923728943,1e-04
9.52083683013916,1.0,11.701712608337402,0.3448275923728943,1e-04
9.416379928588867,1.0,11.612250328063965,0.3448275923728943,1e-04
9.321911811828613,1.0,11.525121688842773,0.36206895112991333,1e-04
9.226075172424316,1.0,11.488944053649902,0.3448275923728943,1e-04
9.123882293701172,1.0,11.428967475891113,0.3448275923728943,1e-04
9.027924537658691,1.0,11.329941749572754,0.36206895112991333,1e-04
8.94473934173584,0.9956521987915039,11.25780200958252,0.36206895112991333,1e-04
8.83446979522705,1.0,11.213738441467285,0.36206895112991333,1e-04
8.73956298828125,1.0,11.160571098327637,0.32758620381355286,1e-04
8.646408081054688,1.0,11.079876899719238,0.3103448152542114,1e-04
8.551237106323242,1.0,10.986637115478516,0.3103448152542114,1e-04
8.459868431091309,1.0,10.924771308898926,0.3103448152542114,1e-04
