subject,class_idx,class_name,epoch,critic_loss,generator_loss
4,0,Left Hand,113,-92.44292449951172,16.6895809173584
4,0,Left Hand,114,-92.31563568115234,18.485146522521973
4,0,Left Hand,115,-92.21542358398438,20.529722213745117
4,0,Left Hand,116,-92.12447738647461,22.782435417175293
4,0,Left Hand,117,-92.10347747802734,25.111255645751953
4,0,Left Hand,118,-92.02791976928711,27.21816062927246
4,0,Left Hand,119,-91.76132583618164,29.04060935974121
4,0,Left Hand,120,-91.43521881103516,30.588878631591797
4,0,Left Hand,121,-91.23862838745117,32.418972969055176
4,0,Left Hand,122,-91.04454040527344,34.27605056762695
4,0,Left Hand,123,-90.83931732177734,35.84407424926758
4,0,Left Hand,124,-90.67261123657227,37.66227912902832
4,0,Left Hand,125,-90.56436157226562,39.38353157043457
4,0,Left Hand,126,-90.54769515991211,41.46089744567871
4,0,Left Hand,127,-90.5452651977539,43.43542289733887
4,0,Left Hand,128,-90.55456161499023,44.95391654968262
4,0,Left Hand,129,-90.5461311340332,46.85699462890625
4,0,Left Hand,130,-90.48162841796875,49.367088317871094
4,0,Left Hand,131,-90.23338317871094,51.17286491394043
4,0,Left Hand,132,-89.88502502441406,52.44340896606445
4,0,Left Hand,133,-89.6594009399414,53.36209487915039
4,0,Left Hand,134,-89.58245849609375,54.35138702392578
4,0,Left Hand,135,-89.67074203491211,55.32077217102051
4,0,Left Hand,136,-89.74872207641602,56.605512619018555
4,0,Left Hand,137,-89.61849594116211,58.021902084350586
4,0,Left Hand,138,-89.4715576171875,59.76151466369629
4,0,Left Hand,139,-89.31895065307617,61.64817237854004
4,0,Left Hand,140,-89.14505386352539,63.10756874084473
4,0,Left Hand,141,-89.03722763061523,64.68200302124023
4,0,Left Hand,142,-89.04112243652344,66.17813491821289
4,0,Left Hand,143,-89.00862121582031,67.79666519165039
4,0,Left Hand,144,-88.95703887939453,69.41786575317383
4,0,Left Hand,145,-88.92914962768555,70.9046745300293
4,0,Left Hand,146,-88.82221984863281,72.31796646118164
4,0,Left Hand,147,-88.62215423583984,73.70126342773438
4,0,Left Hand,148,-88.4296989440918,74.87798309326172
4,0,Left Hand,149,-88.29814147949219,76.15434646606445
4,0,Left Hand,150,-88.2315444946289,77.75042724609375
4,0,Left Hand,151,-88.24767303466797,79.40826034545898
4,0,Left Hand,152,-88.22043991088867,80.9333724975586
4,0,Left Hand,153,-88.1851921081543,82.10681915283203
4,0,Left Hand,154,-88.20819473266602,83.45469284057617
4,0,Left Hand,155,-88.25664138793945,84.71242141723633
4,0,Left Hand,156,-88.14845275878906,86.17599487304688
4,0,Left Hand,157,-87.87585067749023,87.28783798217773
4,0,Left Hand,158,-87.58749008178711,88.22311782836914
4,0,Left Hand,159,-87.44330215454102,89.25811004638672
4,0,Left Hand,160,-87.41321563720703,90.17518615722656
4,0,Left Hand,161,-87.37548065185547,91.37830352783203
4,0,Left Hand,162,-87.41376113891602,92.7141342163086
4,0,Left Hand,163,-87.56302642822266,94.19012069702148
4,0,Left Hand,164,-87.66885375976562,95.76494979858398
4,0,Left Hand,165,-87.61181640625,97.25535202026367
4,0,Left Hand,166,-87.42234802246094,98.3365707397461
4,0,Left Hand,167,-87.26509857177734,99.37242889404297
4,0,Left Hand,168,-87.20621871948242,100.08117294311523
4,0,Left Hand,169,-87.22866439819336,101.23428344726562
4,0,Left Hand,170,-87.26607513427734,102.38655090332031
4,0,Left Hand,171,-87.23727416992188,103.85561752319336
4,0,Left Hand,172,-87.15901184082031,105.07365798950195
4,0,Left Hand,173,-87.083740234375,105.99166488647461
4,0,Left Hand,174,-87.08055114746094,107.20190048217773
4,0,Left Hand,175,-87.0414810180664,108.32658767700195
4,0,Left Hand,176,-87.01655960083008,109.23969650268555
4,0,Left Hand,177,-87.04212951660156,110.4747314453125
4,0,Left Hand,178,-87.04721069335938,111.77433776855469
4,0,Left Hand,179,-87.01123809814453,112.8364372253418
4,0,Left Hand,180,-86.94548416137695,113.69976806640625
4,0,Left Hand,181,-86.91064453125,114.4870719909668
4,0,Left Hand,182,-86.95540618896484,115.28728485107422
4,0,Left Hand,183,-86.96878814697266,116.2896499633789
4,0,Left Hand,184,-86.94979095458984,117.29837799072266
4,0,Left Hand,185,-86.88087844848633,118.0913314819336
4,0,Left Hand,186,-86.8464126586914,118.72244262695312
4,0,Left Hand,187,-86.84490966796875,119.49708938598633
4,0,Left Hand,188,-86.83187866210938,120.50686645507812
4,0,Left Hand,189,-86.8514175415039,121.55267715454102
4,0,Left Hand,190,-86.91554641723633,122.92578887939453
4,0,Left Hand,191,-86.97289276123047,124.33673477172852
4,0,Left Hand,192,-86.98859405517578,125.48045349121094
4,0,Left Hand,193,-86.96200561523438,126.43998336791992
4,0,Left Hand,194,-86.89200973510742,127.14715957641602
4,0,Left Hand,195,-86.82802200317383,127.9208755493164
4,0,Left Hand,196,-86.86800003051758,129.0554962158203
4,0,Left Hand,197,-86.86183547973633,130.0742950439453
4,0,Left Hand,198,-86.79776000976562,131.0018310546875
4,0,Left Hand,199,-86.81903076171875,131.9320068359375
4,0,Left Hand,200,-86.72462463378906,132.80292510986328
4,0,Left Hand,201,-86.59610748291016,133.61760711669922
4,0,Left Hand,202,-86.5666618347168,134.4946517944336
4,0,Left Hand,203,-86.56318664550781,135.656005859375
4,0,Left Hand,204,-86.50900268554688,136.76626586914062
4,0,Left Hand,205,-86.41960144042969,137.6210708618164
4,0,Left Hand,206,-86.36398315429688,138.43887329101562
4,0,Left Hand,207,-86.35789489746094,139.14627838134766
4,0,Left Hand,208,-86.31287384033203,139.97909545898438
4,0,Left Hand,209,-86.26488876342773,140.74639892578125
4,0,Left Hand,210,-86.24721145629883,141.67491149902344
4,0,Left Hand,211,-86.17496871948242,142.4432373046875
4,0,Left Hand,212,-86.08083724975586,142.98331451416016
4,0,Left Hand,213,-86.13750839233398,143.82508087158203
4,0,Left Hand,214,-86.2777328491211,144.9304656982422
4,0,Left Hand,215,-86.37569427490234,146.04622650146484
4,0,Left Hand,216,-86.37358856201172,146.82518768310547
4,0,Left Hand,217,-86.40023803710938,147.54774475097656
4,0,Left Hand,218,-86.54939651489258,148.37824249267578
4,0,Left Hand,219,-86.60722732543945,149.33507537841797
4,0,Left Hand,220,-86.4825325012207,149.94120025634766
4,0,Left Hand,221,-86.35670852661133,150.17694091796875
4,0,Left Hand,222,-86.32686996459961,150.86644744873047
4,0,Left Hand,223,-86.35786056518555,151.7056121826172
4,0,Left Hand,224,-86.34077072143555,152.51954650878906
4,0,Left Hand,225,-86.27397918701172,153.3159942626953
4,0,Left Hand,226,-86.25101852416992,154.30005645751953
4,0,Left Hand,227,-86.2403793334961,155.02992248535156
4,0,Left Hand,228,-86.16283798217773,155.5864715576172
4,0,Left Hand,229,-86.16195297241211,156.11418914794922
4,0,Left Hand,230,-86.14567184448242,156.56858825683594
4,0,Left Hand,231,-86.10358810424805,157.4097137451172
4,0,Left Hand,232,-86.0633659362793,158.22403717041016
4,0,Left Hand,233,-86.10751724243164,158.99712371826172
4,0,Left Hand,234,-86.11813354492188,159.6856689453125
4,0,Left Hand,235,-86.0583267211914,160.2934341430664
4,0,Left Hand,236,-86.01998519897461,160.74884033203125
4,0,Left Hand,237,-85.98927688598633,161.1174087524414
4,0,Left Hand,238,-85.8913803100586,161.61113739013672
4,0,Left Hand,239,-85.73691177368164,162.077880859375
4,0,Left Hand,240,-85.67314147949219,162.5049285888672
4,0,Left Hand,241,-85.6427001953125,162.9456787109375
4,0,Left Hand,242,-85.49578857421875,163.41492462158203
4,0,Left Hand,243,-85.34964370727539,163.8013916015625
4,0,Left Hand,244,-85.22611618041992,164.33979034423828
4,0,Left Hand,245,-85.10286331176758,164.81524658203125
4,0,Left Hand,246,-84.95571899414062,165.1049041748047
4,0,Left Hand,247,-84.7911605834961,165.25706481933594
4,0,Left Hand,248,-84.70276641845703,165.6294937133789
4,0,Left Hand,249,-84.6071662902832,165.96188354492188
4,0,Left Hand,250,-84.47172546386719,166.28568267822266
4,0,Left Hand,251,-84.33877182006836,166.57888793945312
4,0,Left Hand,252,-84.20118713378906,166.71080017089844
4,0,Left Hand,253,-84.12042236328125,166.70114135742188
4,0,Left Hand,254,-84.0158576965332,166.8702850341797
4,0,Left Hand,255,-83.91071701049805,167.17172241210938
4,0,Left Hand,256,-83.79611587524414,167.29180145263672
4,0,Left Hand,257,-83.66757583618164,167.22352600097656
4,0,Left Hand,258,-83.56723403930664,167.18315887451172
4,0,Left Hand,259,-83.47314071655273,167.29627990722656
4,0,Left Hand,260,-83.36225891113281,167.27197265625
4,0,Left Hand,261,-83.28023147583008,167.40880584716797
4,0,Left Hand,262,-83.1535530090332,167.67010498046875
4,0,Left Hand,263,-83.0142707824707,167.57119750976562
4,0,Left Hand,264,-82.90749740600586,167.7071533203125
4,0,Left Hand,265,-82.77980422973633,167.97027587890625
4,0,Left Hand,266,-82.66568756103516,167.98380279541016
4,0,Left Hand,267,-82.57565689086914,167.92401885986328
4,0,Left Hand,268,-82.44684600830078,168.14601135253906
4,0,Left Hand,269,-82.34661483764648,168.2560272216797
4,0,Left Hand,270,-82.24625396728516,168.41021728515625
4,0,Left Hand,271,-82.12686157226562,168.5404510498047
4,0,Left Hand,272,-82.0248031616211,168.70553588867188
4,0,Left Hand,273,-81.90011215209961,168.67127990722656
4,0,Left Hand,274,-81.77991485595703,168.64766693115234
4,0,Left Hand,275,-81.66874313354492,168.71375274658203
4,0,Left Hand,276,-81.5693359375,168.60773468017578
4,0,Left Hand,277,-81.46770095825195,168.60782623291016
4,0,Left Hand,278,-81.3613166809082,168.48480224609375
4,0,Left Hand,279,-81.2440071105957,168.36329650878906
4,0,Left Hand,280,-81.13827514648438,168.31968688964844
4,0,Left Hand,281,-81.03749084472656,168.39479064941406
4,0,Left Hand,282,-80.91360855102539,168.36475372314453
4,0,Left Hand,283,-80.77690505981445,168.33199310302734
4,0,Left Hand,284,-80.64034652709961,168.294189453125
4,0,Left Hand,285,-80.50454330444336,168.2770004272461
4,0,Left Hand,286,-80.4005012512207,168.17081451416016
4,0,Left Hand,287,-80.29379272460938,168.14936065673828
4,0,Left Hand,288,-80.19255447387695,168.12615966796875
4,0,Left Hand,289,-80.08993911743164,168.2183609008789
4,0,Left Hand,290,-79.99945831298828,168.2839126586914
4,0,Left Hand,291,-79.93965530395508,168.2021713256836
4,0,Left Hand,292,-79.82571411132812,168.18683624267578
4,0,Left Hand,293,-79.68873977661133,168.16184997558594
4,0,Left Hand,294,-79.63240051269531,168.08490753173828
4,0,Left Hand,295,-79.54620361328125,167.86487579345703
4,0,Left Hand,296,-79.48291778564453,167.82196807861328
4,0,Left Hand,297,-79.44314193725586,167.9373550415039
4,0,Left Hand,298,-79.37813949584961,167.93878173828125
4,0,Left Hand,299,-79.29343032836914,167.85248565673828
4,0,Left Hand,300,-79.19281768798828,167.81197357177734
4,1,Right Hand,1,-3.9685914516448975,0.7388219833374023
4,1,Right Hand,2,-40.398319244384766,-1.53159761428833
4,1,Right Hand,3,-101.9555435180664,-17.437238693237305
4,1,Right Hand,4,-163.7890625,-52.85489082336426
4,1,Right Hand,5,-207.43277740478516,-101.2971305847168
4,1,Right Hand,6,-229.89686584472656,-150.54209899902344
4,1,Right Hand,7,-237.77666473388672,-193.56857299804688
4,1,Right Hand,8,-236.35800170898438,-227.0109100341797
4,1,Right Hand,9,-229.79297637939453,-250.6101303100586
4,1,Right Hand,10,-220.77659606933594,-266.18702697753906
4,1,Right Hand,11,-211.48873901367188,-277.0205841064453
4,1,Right Hand,12,-201.92909240722656,-283.20912170410156
4,1,Right Hand,13,-192.89064025878906,-286.8408966064453
4,1,Right Hand,14,-184.3551483154297,-288.0404968261719
4,1,Right Hand,15,-176.33280181884766,-287.1500244140625
4,1,Right Hand,16,-168.9711685180664,-285.5507507324219
4,1,Right Hand,17,-161.96456909179688,-281.4708251953125
4,1,Right Hand,18,-155.41710662841797,-276.4944152832031
4,1,Right Hand,19,-149.44361114501953,-271.5941619873047
4,1,Right Hand,20,-143.83602905273438,-266.9909362792969
4,1,Right Hand,21,-138.56749725341797,-261.2143859863281
4,1,Right Hand,22,-133.81008911132812,-255.22154998779297
4,1,Right Hand,23,-129.49015045166016,-250.34589385986328
4,1,Right Hand,24,-125.41760635375977,-245.99384307861328
4,1,Right Hand,25,-121.49527359008789,-240.87060546875
4,1,Right Hand,26,-117.92842864990234,-236.4972152709961
4,1,Right Hand,27,-114.72916412353516,-230.811279296875
4,1,Right Hand,28,-111.82849502563477,-224.9389419555664
4,1,Right Hand,29,-109.18427276611328,-219.7879409790039
4,1,Right Hand,30,-106.70895004272461,-214.6092071533203
4,1,Right Hand,31,-104.39284896850586,-209.85124969482422
4,1,Right Hand,32,-102.14083862304688,-205.99675750732422
4,1,Right Hand,33,-99.99843978881836,-202.2161102294922
4,1,Right Hand,34,-98.12873840332031,-197.78376007080078
4,1,Right Hand,35,-96.45423889160156,-193.59315490722656
4,1,Right Hand,36,-94.92589569091797,-189.0526123046875
4,1,Right Hand,37,-93.6280288696289,-183.1971206665039
4,1,Right Hand,38,-92.58191299438477,-179.55421447753906
4,1,Right Hand,39,-91.35811233520508,-174.22467803955078
4,1,Right Hand,40,-90.13402938842773,-171.26419830322266
4,1,Right Hand,41,-89.0601806640625,-166.99151611328125
4,1,Right Hand,42,-88.23554992675781,-163.47473907470703
4,1,Right Hand,43,-87.31782531738281,-160.1609878540039
4,1,Right Hand,44,-86.53735733032227,-155.85372924804688
4,1,Right Hand,45,-85.87040328979492,-152.72466278076172
4,1,Right Hand,46,-85.17375564575195,-149.2137222290039
4,1,Right Hand,47,-84.51800918579102,-145.37811279296875
4,1,Right Hand,48,-83.77262496948242,-142.34514617919922
4,1,Right Hand,49,-82.961669921875,-139.5267562866211
4,1,Right Hand,50,-82.25558853149414,-137.3601837158203
4,1,Right Hand,51,-81.8062858581543,-134.06785583496094
4,1,Right Hand,52,-81.38143920898438,-130.4617156982422
4,1,Right Hand,53,-80.7609634399414,-127.18611907958984
4,1,Right Hand,54,-80.18966674804688,-124.39824295043945
4,1,Right Hand,55,-79.87616729736328,-121.69919967651367
4,1,Right Hand,56,-79.8318862915039,-118.9195442199707
4,1,Right Hand,57,-79.6645622253418,-116.18659973144531
4,1,Right Hand,58,-79.35538101196289,-113.32666397094727
4,1,Right Hand,59,-78.91963577270508,-110.24764251708984
4,1,Right Hand,60,-78.32830429077148,-107.61534118652344
4,1,Right Hand,61,-77.93295288085938,-105.98074722290039
4,1,Right Hand,62,-77.60014724731445,-103.31939697265625
4,1,Right Hand,63,-77.20723342895508,-100.64141464233398
4,1,Right Hand,64,-76.87913513183594,-97.65530014038086
4,1,Right Hand,65,-76.54452133178711,-95.20313262939453
4,1,Right Hand,66,-76.14696502685547,-92.75581741333008
4,1,Right Hand,67,-75.85005950927734,-90.77082824707031
4,1,Right Hand,68,-75.76883697509766,-88.34643173217773
4,1,Right Hand,69,-75.87397766113281,-86.0040512084961
4,1,Right Hand,70,-75.78092956542969,-83.34227752685547
4,1,Right Hand,71,-75.49063873291016,-81.36116409301758
4,1,Right Hand,72,-75.14164733886719,-78.43862533569336
4,1,Right Hand,73,-74.73625946044922,-76.33855056762695
4,1,Right Hand,74,-74.32791519165039,-74.75397872924805
4,1,Right Hand,75,-74.14249801635742,-73.33041381835938
4,1,Right Hand,76,-74.4075813293457,-72.06014633178711
4,1,Right Hand,77,-74.80751419067383,-70.04832458496094
4,1,Right Hand,78,-74.90888214111328,-67.78043365478516
4,1,Right Hand,79,-74.75979232788086,-65.76881408691406
4,1,Right Hand,80,-74.62060165405273,-63.832557678222656
4,1,Right Hand,81,-74.68730545043945,-61.688425064086914
4,1,Right Hand,82,-74.78980255126953,-59.51944923400879
4,1,Right Hand,83,-74.81282806396484,-57.536556243896484
4,1,Right Hand,84,-74.85529708862305,-55.22890663146973
4,1,Right Hand,85,-74.78203201293945,-52.860755920410156
4,1,Right Hand,86,-74.62615203857422,-51.16217041015625
4,1,Right Hand,87,-74.35822296142578,-49.747636795043945
4,1,Right Hand,88,-74.16847610473633,-48.22310447692871
4,1,Right Hand,89,-74.17161560058594,-46.99282455444336
4,1,Right Hand,90,-74.3043441772461,-45.64484786987305
4,1,Right Hand,91,-74.4864730834961,-43.53731727600098
4,1,Right Hand,92,-74.6953239440918,-41.2067813873291
4,1,Right Hand,93,-74.86077880859375,-38.94062423706055
4,1,Right Hand,94,-74.78365707397461,-36.76952362060547
4,1,Right Hand,95,-74.47695541381836,-35.27456283569336
4,1,Right Hand,96,-74.11335372924805,-34.29970169067383
4,1,Right Hand,97,-73.89151382446289,-33.82256317138672
4,1,Right Hand,98,-73.91215133666992,-32.83670234680176
4,1,Right Hand,99,-74.1008186340332,-31.229490280151367
4,1,Right Hand,100,-74.14645767211914,-29.34441089630127
4,1,Right Hand,101,-73.92977142333984,-27.876633644104004
4,1,Right Hand,102,-73.6542854309082,-26.739445686340332
4,1,Right Hand,103,-73.46156692504883,-25.471110343933105
4,1,Right Hand,104,-73.33440780639648,-24.673542976379395
4,1,Right Hand,105,-73.24459075927734,-23.90557098388672
4,1,Right Hand,106,-73.30918884277344,-22.888582229614258
4,1,Right Hand,107,-73.59541702270508,-21.444056510925293
4,1,Right Hand,108,-73.87778854370117,-19.950373649597168
4,1,Right Hand,109,-73.61731719970703,-18.922207832336426
4,1,Right Hand,110,-73.17200088500977,-17.828545570373535
4,1,Right Hand,111,-72.84222412109375,-16.690497398376465
4,1,Right Hand,112,-72.71153259277344,-15.527917861938477
4,1,Right Hand,113,-72.8005142211914,-14.62715768814087
4,1,Right Hand,114,-72.85930252075195,-13.123109340667725
4,1,Right Hand,115,-72.72944641113281,-11.675720691680908
4,1,Right Hand,116,-72.60727310180664,-10.234029769897461
4,1,Right Hand,117,-72.49685287475586,-8.990428924560547
4,1,Right Hand,118,-72.40844345092773,-7.624614000320435
4,1,Right Hand,119,-72.39294052124023,-6.330352544784546
4,1,Right Hand,120,-72.48249435424805,-5.464649200439453
4,1,Right Hand,121,-72.5708999633789,-4.038737177848816
4,1,Right Hand,122,-72.53876495361328,-2.693876624107361
4,1,Right Hand,123,-72.41675567626953,-1.400541603565216
4,1,Right Hand,124,-72.32326889038086,-0.17879131436347961
4,1,Right Hand,125,-72.32180786132812,1.330438643693924
4,1,Right Hand,126,-72.2967529296875,2.574029326438904
4,1,Right Hand,127,-72.1333236694336,3.6765923500061035
4,1,Right Hand,128,-71.96846771240234,4.563082933425903
4,1,Right Hand,129,-71.86759567260742,5.390430927276611
4,1,Right Hand,130,-71.8898696899414,6.006938934326172
4,1,Right Hand,131,-72.11509323120117,6.97648286819458
4,1,Right Hand,132,-72.43155288696289,8.519266128540039
4,1,Right Hand,133,-72.37706756591797,10.114551067352295
4,1,Right Hand,134,-72.15910339355469,10.924184322357178
4,1,Right Hand,135,-71.93395233154297,11.691423416137695
4,1,Right Hand,136,-71.77367401123047,12.402586936950684
4,1,Right Hand,137,-71.73516845703125,13.562171936035156
4,1,Right Hand,138,-71.7817497253418,14.872389316558838
4,1,Right Hand,139,-71.81954956054688,16.274940013885498
4,1,Right Hand,140,-71.82592391967773,17.31782341003418
4,1,Right Hand,141,-71.79254913330078,18.209808349609375
4,1,Right Hand,142,-71.68276596069336,19.06033992767334
4,1,Right Hand,143,-71.50454711914062,20.015071868896484
4,1,Right Hand,144,-71.38057708740234,20.634376525878906
4,1,Right Hand,145,-71.35081100463867,21.73029899597168
4,1,Right Hand,146,-71.37324905395508,23.04003143310547
4,1,Right Hand,147,-71.38481521606445,24.227469444274902
4,1,Right Hand,148,-71.35273361206055,25.68599510192871
4,1,Right Hand,149,-71.30137634277344,26.96061134338379
4,1,Right Hand,150,-71.28042221069336,28.018997192382812
4,1,Right Hand,151,-71.27289199829102,29.06645107269287
4,1,Right Hand,152,-71.26388931274414,29.94810390472412
4,1,Right Hand,153,-71.30838775634766,30.631223678588867
4,1,Right Hand,154,-71.42631530761719,31.558520317077637
4,1,Right Hand,155,-71.57705688476562,32.32003402709961
4,1,Right Hand,156,-71.68279647827148,33.30793571472168
4,1,Right Hand,157,-71.68634796142578,34.34316635131836
4,1,Right Hand,158,-71.62399291992188,35.582353591918945
4,1,Right Hand,159,-71.58687210083008,36.66774559020996
4,1,Right Hand,160,-71.53908920288086,37.692148208618164
4,1,Right Hand,161,-71.4487190246582,38.83191108703613
4,1,Right Hand,162,-71.37724304199219,39.66899871826172
4,1,Right Hand,163,-71.3227767944336,40.813154220581055
4,1,Right Hand,164,-71.31438827514648,41.61850357055664
4,1,Right Hand,165,-71.39521408081055,42.47881889343262
4,1,Right Hand,166,-71.56608963012695,43.444753646850586
4,1,Right Hand,167,-71.72823333740234,44.28147888183594
4,1,Right Hand,168,-71.77705001831055,45.56626892089844
4,1,Right Hand,169,-71.79631805419922,46.32168388366699
4,1,Right Hand,170,-71.74641036987305,46.81663513183594
4,1,Right Hand,171,-71.72467041015625,47.753530502319336
4,1,Right Hand,172,-71.71863555908203,48.47934532165527
4,1,Right Hand,173,-71.60675811767578,49.30729866027832
