subject,class_idx,class_name,epoch,critic_loss,generator_loss
1,0,Left Hand,66,-98.09668731689453,115.81696166992188
1,0,Left Hand,67,-97.84332580566407,119.15794677734375
1,0,Left Hand,68,-97.55722503662109,122.18419342041015
1,0,Left Hand,69,-97.57288208007813,125.14405212402343
1,0,Left Hand,70,-97.62704162597656,128.41388244628905
1,0,Left Hand,71,-97.40522766113281,131.46959838867187
1,0,Left Hand,72,-97.14349975585938,133.79847106933593
1,0,Left Hand,73,-96.99732666015625,136.9450927734375
1,0,Left Hand,74,-96.80570983886719,139.81365051269532
1,0,Left Hand,75,-96.79804840087891,143.03722534179687
1,0,Left Hand,76,-96.98911743164062,146.3369384765625
1,0,Left Hand,77,-96.73089447021485,149.25628356933595
1,0,Left Hand,78,-96.47662048339843,151.5938293457031
1,0,Left Hand,79,-96.39790649414063,154.61770629882812
1,0,Left Hand,80,-96.55517578125,158.28407592773436
1,0,Left Hand,81,-96.33869323730468,161.5884552001953
1,0,Left Hand,82,-96.15599212646484,164.4392883300781
1,0,Left Hand,83,-96.2983612060547,167.3605987548828
1,0,Left Hand,84,-96.36024017333985,170.11723937988282
1,0,Left Hand,85,-96.01949920654297,172.669189453125
1,0,Left Hand,86,-95.91979064941407,175.42213439941406
1,0,Left Hand,87,-95.9016845703125,178.08128967285157
1,0,Left Hand,88,-95.89099731445313,180.731201171875
1,0,Left Hand,89,-95.67025299072266,183.2004821777344
1,0,Left Hand,90,-95.65113220214843,186.20089416503907
1,0,Left Hand,91,-95.65128936767579,189.15198974609376
1,0,Left Hand,92,-95.6749282836914,191.7210205078125
1,0,Left Hand,93,-95.53351287841797,193.88030395507812
1,0,Left Hand,94,-95.51761627197266,196.12684936523436
1,0,Left Hand,95,-95.6864013671875,198.90428771972657
1,0,Left Hand,96,-95.80674743652344,201.1046569824219
1,0,Left Hand,97,-95.64166107177735,203.12063598632812
1,0,Left Hand,98,-95.51357574462891,205.35051574707032
1,0,Left Hand,99,-95.46323852539062,207.25507202148438
1,0,Left Hand,100,-95.46503295898438,209.25385437011718
1,0,Left Hand,101,-95.34575653076172,211.40481872558593
1,0,Left Hand,102,-95.32152709960937,213.54305114746094
1,0,Left Hand,103,-95.21038208007812,215.88724670410156
1,0,Left Hand,104,-95.07251281738282,218.07207641601562
1,0,Left Hand,105,-94.89793090820312,219.28411560058595
1,0,Left Hand,106,-94.66185150146484,220.67269897460938
1,0,Left Hand,107,-94.3837173461914,221.86439514160156
1,0,Left Hand,108,-94.08096160888672,222.93131103515626
1,0,Left Hand,109,-93.84059448242188,223.52719421386718
1,0,Left Hand,110,-93.49820251464844,223.64490661621093
1,0,Left Hand,111,-93.2469482421875,224.78681640625
1,0,Left Hand,112,-92.97126007080078,225.49960327148438
1,0,Left Hand,113,-92.68906097412109,225.54861450195312
1,0,Left Hand,114,-92.44153594970703,226.0157897949219
1,0,Left Hand,115,-92.14660339355468,226.4903350830078
1,0,Left Hand,116,-91.81761932373047,226.61522216796874
1,0,Left Hand,117,-91.525830078125,226.67202758789062
1,0,Left Hand,118,-91.27563171386718,226.71165161132814
1,0,Left Hand,119,-91.03011932373047,226.76556701660155
1,0,Left Hand,120,-90.82015380859374,227.08318176269532
1,0,Left Hand,121,-90.56646423339843,227.12586975097656
1,0,Left Hand,122,-90.28910675048829,227.14690246582032
1,0,Left Hand,123,-89.97881469726562,226.94891052246095
1,0,Left Hand,124,-89.75494842529297,227.1635772705078
1,0,Left Hand,125,-89.47151641845703,227.2738525390625
1,0,Left Hand,126,-89.1730712890625,227.3099609375
1,0,Left Hand,127,-88.82049407958985,227.203759765625
1,0,Left Hand,128,-88.49766998291015,227.09430847167968
1,0,Left Hand,129,-88.22735290527343,227.04631652832032
1,0,Left Hand,130,-87.98124389648437,227.0684387207031
1,0,Left Hand,131,-87.72481384277344,226.967822265625
1,0,Left Hand,132,-87.41659393310547,226.5472869873047
1,0,Left Hand,133,-87.12416534423828,226.0696807861328
1,0,Left Hand,134,-86.84582977294922,225.68685913085938
1,0,Left Hand,135,-86.59378204345703,225.38807373046876
1,0,Left Hand,136,-86.35093383789062,225.13706970214844
1,0,Left Hand,137,-86.07077026367188,224.62245178222656
1,0,Left Hand,138,-85.74655151367188,224.03914794921874
1,0,Left Hand,139,-85.46626892089844,223.5740753173828
1,0,Left Hand,140,-85.24093170166016,223.13622436523437
1,0,Left Hand,141,-85.00672912597656,222.67679443359376
1,0,Left Hand,142,-84.75267639160157,222.09378662109376
1,0,Left Hand,143,-84.45172424316407,221.5621826171875
1,0,Left Hand,144,-84.15985260009765,221.0092742919922
1,0,Left Hand,145,-83.95941009521485,220.51544494628905
1,0,Left Hand,146,-83.7674575805664,220.05565795898437
1,0,Left Hand,147,-83.49674835205079,219.41925659179688
1,0,Left Hand,148,-83.22306518554687,218.74471740722657
1,0,Left Hand,149,-82.97032165527344,218.0277862548828
1,0,Left Hand,150,-82.7515365600586,217.56126708984374
1,0,Left Hand,151,-82.51197357177735,217.08564453125
1,0,Left Hand,152,-82.27805786132812,216.58485717773436
1,0,Left Hand,153,-82.01599578857422,215.98565063476562
1,0,Left Hand,154,-81.74759368896484,215.25509033203124
1,0,Left Hand,155,-81.50377197265625,214.600146484375
1,0,Left Hand,156,-81.26356506347656,213.9802001953125
1,0,Left Hand,157,-81.0141815185547,213.32174072265624
1,0,Left Hand,158,-80.7891860961914,212.82913818359376
1,0,Left Hand,159,-80.58366394042969,212.38924560546874
1,0,Left Hand,160,-80.34071502685546,211.84229736328126
1,0,Left Hand,161,-80.10010375976563,211.36900939941407
1,0,Left Hand,162,-79.89009399414063,210.80631103515626
1,0,Left Hand,163,-79.68904724121094,210.3248504638672
1,0,Left Hand,164,-79.46643981933593,209.8071746826172
1,0,Left Hand,165,-79.21069641113282,209.29143371582032
1,0,Left Hand,166,-78.98265533447265,208.77118225097655
1,0,Left Hand,167,-78.74165649414063,208.25458984375
1,0,Left Hand,168,-78.5292739868164,207.84434509277344
1,0,Left Hand,169,-78.25929107666016,207.3466827392578
1,0,Left Hand,170,-77.974560546875,206.78125
1,0,Left Hand,171,-77.72409210205078,206.32122802734375
1,0,Left Hand,172,-77.47792358398438,205.89378967285157
1,0,Left Hand,173,-77.228857421875,205.51843872070313
1,0,Left Hand,174,-76.96572723388672,205.05726928710936
1,0,Left Hand,175,-76.71753387451172,204.65951232910157
1,0,Left Hand,176,-76.48374481201172,204.25528259277343
1,0,Left Hand,177,-76.26578521728516,203.95196228027345
1,0,Left Hand,178,-76.04151458740235,203.62108154296874
1,0,Left Hand,179,-75.80640869140625,203.3109344482422
1,0,Left Hand,180,-75.56967620849609,202.98723754882812
1,0,Left Hand,181,-75.3643295288086,202.80662841796874
1,0,Left Hand,182,-75.15025634765625,202.56330261230468
1,0,Left Hand,183,-74.90886840820312,202.30300598144532
1,0,Left Hand,184,-74.6665054321289,202.05662231445314
1,0,Left Hand,185,-74.45999145507812,201.902099609375
1,0,Left Hand,186,-74.2486343383789,201.66424865722655
1,0,Left Hand,187,-74.02728576660157,201.44522094726562
1,0,Left Hand,188,-73.82113952636719,201.22547302246093
1,0,Left Hand,189,-73.62656097412109,200.87577209472656
1,0,Left Hand,190,-73.41403656005859,200.59284362792968
1,0,Left Hand,191,-73.21375885009766,200.19949035644532
1,0,Left Hand,192,-73.02504272460938,200.06167297363282
1,0,Left Hand,193,-72.80490570068359,199.8307098388672
1,0,Left Hand,194,-72.5806900024414,199.5778778076172
1,0,Left Hand,195,-72.36831512451172,199.29808654785157
1,0,Left Hand,196,-72.15430450439453,198.95104064941407
1,0,Left Hand,197,-71.95758972167968,198.71705627441406
1,0,Left Hand,198,-71.7652374267578,198.47444763183594
1,0,Left Hand,199,-71.54928283691406,198.2116668701172
1,0,Left Hand,200,-71.32402801513672,197.8842559814453
1,0,Left Hand,201,-71.13785400390626,197.56392822265624
1,0,Left Hand,202,-70.93291625976562,197.29298095703126
1,0,Left Hand,203,-70.73791961669922,197.02174682617186
1,0,Left Hand,204,-70.55352478027343,196.83343505859375
1,0,Left Hand,205,-70.33743133544922,196.53840026855468
1,0,Left Hand,206,-70.14580078125,196.21289978027343
1,0,Left Hand,207,-69.95582885742188,195.9498779296875
1,0,Left Hand,208,-69.75418701171876,195.73178100585938
1,0,Left Hand,209,-69.56587829589844,195.49107360839844
1,0,Left Hand,210,-69.37383728027343,195.241162109375
1,0,Left Hand,211,-69.20134582519532,195.0814697265625
1,0,Left Hand,212,-68.99920806884765,194.87489318847656
1,0,Left Hand,213,-68.80931549072265,194.70965270996095
1,0,Left Hand,214,-68.62700042724609,194.56650390625
1,0,Left Hand,215,-68.43873901367188,194.42461242675782
1,0,Left Hand,216,-68.26881408691406,194.23914489746093
1,0,Left Hand,217,-68.09609985351562,194.09962463378906
1,0,Left Hand,218,-67.92086029052734,193.9753387451172
1,0,Left Hand,219,-67.74757080078125,193.8281494140625
1,0,Left Hand,220,-67.56802673339844,193.75496826171874
1,0,Left Hand,221,-67.40794372558594,193.6847137451172
1,0,Left Hand,222,-67.2446060180664,193.56437072753906
1,0,Left Hand,223,-67.06854095458985,193.4456359863281
1,0,Left Hand,224,-66.89639129638672,193.30120849609375
1,0,Left Hand,225,-66.73245697021484,193.21819458007812
1,0,Left Hand,226,-66.5571792602539,193.11632080078124
1,0,Left Hand,227,-66.38150329589844,192.98050231933593
1,0,Left Hand,228,-66.21340789794922,192.8378875732422
1,0,Left Hand,229,-66.06860809326172,192.7689239501953
1,0,Left Hand,230,-65.91115112304688,192.65004272460936
1,0,Left Hand,231,-65.75531158447265,192.55035705566405
1,0,Left Hand,232,-65.60371398925781,192.5075225830078
1,0,Left Hand,233,-65.44239959716796,192.48409729003907
1,0,Left Hand,234,-65.29414520263671,192.464599609375
1,0,Left Hand,235,-65.14952392578125,192.42116088867186
1,0,Left Hand,236,-65.00987396240234,192.45626831054688
1,0,Left Hand,237,-64.86147613525391,192.47037353515626
1,0,Left Hand,238,-64.71549072265626,192.4478271484375
1,0,Left Hand,239,-64.5682586669922,192.46358337402344
1,0,Left Hand,240,-64.41759185791015,192.5451690673828
1,0,Left Hand,241,-64.26734466552735,192.59200134277344
1,0,Left Hand,242,-64.12989196777343,192.62386169433594
1,0,Left Hand,243,-63.98764266967773,192.70970458984374
1,0,Left Hand,244,-63.84556503295899,192.7422332763672
1,0,Left Hand,245,-63.69910888671875,192.82035217285156
1,0,Left Hand,246,-63.54958267211914,192.83974914550782
1,0,Left Hand,247,-63.40210876464844,192.82940063476562
1,0,Left Hand,248,-63.263818359375,192.99106140136718
1,0,Left Hand,249,-63.11832122802734,193.10264282226564
1,0,Left Hand,250,-62.98661499023437,193.15996704101562
1,0,Left Hand,251,-62.85128936767578,193.2384765625
1,0,Left Hand,252,-62.7241928100586,193.34839477539063
1,0,Left Hand,253,-62.58762130737305,193.4084259033203
1,0,Left Hand,254,-62.4489501953125,193.51414184570314
1,0,Left Hand,255,-62.30531387329101,193.616943359375
1,0,Left Hand,256,-62.167023468017575,193.62723693847656
1,0,Left Hand,257,-62.040514373779295,193.6947509765625
1,0,Left Hand,258,-61.905721282958986,193.77247314453126
1,0,Left Hand,259,-61.77554550170898,193.8596984863281
1,0,Left Hand,260,-61.64925994873047,193.96783142089845
1,0,Left Hand,261,-61.51574630737305,194.0529541015625
1,0,Left Hand,262,-61.375634765625,194.1202178955078
1,0,Left Hand,263,-61.243560028076175,194.2434295654297
1,0,Left Hand,264,-61.1125373840332,194.25986022949218
1,0,Left Hand,265,-60.9808952331543,194.33705139160156
1,0,Left Hand,266,-60.85947723388672,194.467333984375
1,0,Left Hand,267,-60.73698348999024,194.57601623535157
1,0,Left Hand,268,-60.61665573120117,194.68096923828125
1,0,Left Hand,269,-60.49525451660156,194.79841003417968
1,0,Left Hand,270,-60.35832595825195,194.85442810058595
1,0,Left Hand,271,-60.22874374389649,194.9033447265625
1,0,Left Hand,272,-60.11138763427734,194.97207336425782
1,0,Left Hand,273,-59.992488098144534,195.06189575195313
1,0,Left Hand,274,-59.87570495605469,195.14894409179686
1,0,Left Hand,275,-59.76365203857422,195.2506896972656
1,0,Left Hand,276,-59.65739974975586,195.2996368408203
1,0,Left Hand,277,-59.5454818725586,195.3214324951172
1,0,Left Hand,278,-59.43216781616211,195.4019805908203
1,0,Left Hand,279,-59.318285369873045,195.4448669433594
1,0,Left Hand,280,-59.20984115600586,195.58216857910156
1,0,Left Hand,281,-59.095028686523435,195.71598205566406
1,0,Left Hand,282,-58.97371063232422,195.83619995117186
1,0,Left Hand,283,-58.85863037109375,195.9109313964844
1,0,Left Hand,284,-58.74182052612305,196.00148010253906
1,0,Left Hand,285,-58.62585983276367,196.1558074951172
1,0,Left Hand,286,-58.52498321533203,196.2434844970703
1,0,Left Hand,287,-58.40880279541015,196.3115447998047
1,0,Left Hand,288,-58.295311737060544,196.40189514160156
1,0,Left Hand,289,-58.187252044677734,196.5257141113281
1,0,Left Hand,290,-58.07879867553711,196.63385009765625
1,0,Left Hand,291,-57.969635009765625,196.70228576660156
1,0,Left Hand,292,-57.86381607055664,196.82933654785157
1,0,Left Hand,293,-57.74860382080078,196.94461975097656
1,0,Left Hand,294,-57.63746185302735,197.03874816894532
1,0,Left Hand,295,-57.52169952392578,197.13017578125
1,0,Left Hand,296,-57.418086242675784,197.24152221679688
1,0,Left Hand,297,-57.31371078491211,197.3749755859375
1,0,Left Hand,298,-57.2111099243164,197.46253356933593
1,0,Left Hand,299,-57.107740783691405,197.5647216796875
1,0,Left Hand,300,-57.005166625976564,197.65516052246093
1,1,Right Hand,1,-32.541518688201904,-2.352583184838295
1,1,Right Hand,2,-165.23332672119142,-62.904988861083986
1,1,Right Hand,3,-224.15023803710938,-170.96078186035157
1,1,Right Hand,4,-218.12913208007814,-241.90086364746094
1,1,Right Hand,5,-196.38001403808593,-269.719140625
1,1,Right Hand,6,-174.7546600341797,-275.5365844726563
1,1,Right Hand,7,-156.74562072753906,-271.7020629882812
1,1,Right Hand,8,-141.4295654296875,-261.2817443847656
1,1,Right Hand,9,-128.79800567626953,-249.00146484375
1,1,Right Hand,10,-118.54496612548829,-234.02356872558593
1,1,Right Hand,11,-110.54322052001953,-219.39637145996093
1,1,Right Hand,12,-104.41493225097656,-205.38187255859376
1,1,Right Hand,13,-99.82433776855468,-192.14064025878906
1,1,Right Hand,14,-96.41818084716797,-180.20081787109376
1,1,Right Hand,15,-93.97892150878906,-168.61402282714843
1,1,Right Hand,16,-92.34005584716797,-158.16559753417968
1,1,Right Hand,17,-91.43276519775391,-148.56190795898436
1,1,Right Hand,18,-90.9164306640625,-139.9430725097656
1,1,Right Hand,19,-89.75565338134766,-130.98210906982422
1,1,Right Hand,20,-88.62689056396485,-123.52792816162109
1,1,Right Hand,21,-87.35208282470703,-117.97205810546875
1,1,Right Hand,22,-86.77200927734376,-112.3107406616211
1,1,Right Hand,23,-85.8646484375,-107.69128112792968
1,1,Right Hand,24,-86.60649719238282,-102.72127075195313
1,1,Right Hand,25,-84.96430816650391,-100.00366821289063
1,1,Right Hand,26,-83.88656158447266,-95.15871734619141
1,1,Right Hand,27,-84.03768920898438,-89.34179077148437
1,1,Right Hand,28,-83.98844146728516,-83.74811096191407
1,1,Right Hand,29,-83.68501281738281,-78.46898498535157
1,1,Right Hand,30,-83.45733642578125,-73.0309051513672
1,1,Right Hand,31,-83.99779663085937,-68.24331359863281
1,1,Right Hand,32,-83.30575256347656,-64.18224792480468
1,1,Right Hand,33,-82.50230407714844,-62.2615463256836
1,1,Right Hand,34,-82.56991577148438,-58.03189697265625
1,1,Right Hand,35,-82.70709533691407,-52.21038055419922
1,1,Right Hand,36,-83.05606842041016,-48.490702056884764
1,1,Right Hand,37,-83.5998031616211,-45.84890518188477
1,1,Right Hand,38,-82.80814514160156,-43.99451217651367
1,1,Right Hand,39,-83.0017303466797,-41.1924186706543
1,1,Right Hand,40,-84.16332244873047,-36.4159797668457
1,1,Right Hand,41,-84.40799102783203,-34.251311492919925
1,1,Right Hand,42,-83.76687927246094,-32.300682830810544
1,1,Right Hand,43,-83.37760467529297,-29.622743225097658
1,1,Right Hand,44,-83.39522247314453,-25.63234519958496
1,1,Right Hand,45,-83.24550933837891,-21.58380126953125
1,1,Right Hand,46,-83.0648178100586,-19.5007755279541
1,1,Right Hand,47,-83.24059295654297,-17.607665634155275
1,1,Right Hand,48,-83.18800354003906,-14.686479759216308
1,1,Right Hand,49,-82.9587173461914,-12.852559661865234
1,1,Right Hand,50,-83.22468872070313,-9.894577407836914
1,1,Right Hand,51,-82.9945297241211,-7.758932209014892
1,1,Right Hand,52,-82.91436462402343,-6.425671482086182
1,1,Right Hand,53,-83.363623046875,-3.7112655639648438
1,1,Right Hand,54,-83.30267181396485,-0.859965342283249
1,1,Right Hand,55,-83.33866271972656,1.1241471964865923
1,1,Right Hand,56,-83.45093688964843,4.0009160995483395
1,1,Right Hand,57,-83.46056518554687,6.610016345977783
1,1,Right Hand,58,-83.92889404296875,8.771392059326171
1,1,Right Hand,59,-84.13338775634766,9.487182235717773
1,1,Right Hand,60,-84.42924346923829,10.711055755615234
1,1,Right Hand,61,-85.03473052978515,13.196787643432618
1,1,Right Hand,62,-85.1009506225586,15.7720703125
1,1,Right Hand,63,-85.38314361572266,17.546461486816405
1,1,Right Hand,64,-85.49114227294922,19.344226837158203
1,1,Right Hand,65,-85.36799468994141,20.79120216369629
1,1,Right Hand,66,-85.49956359863282,22.251351165771485
1,1,Right Hand,67,-85.79346923828125,24.020106506347656
1,1,Right Hand,68,-85.9036865234375,26.05310516357422
1,1,Right Hand,69,-86.17011108398438,28.53372116088867
1,1,Right Hand,70,-86.55213165283203,31.05531463623047
1,1,Right Hand,71,-86.4036651611328,32.13844451904297
1,1,Right Hand,72,-86.64275512695312,32.94347991943359
1,1,Right Hand,73,-87.06644592285156,34.56181411743164
1,1,Right Hand,74,-87.30649871826172,36.35063018798828
1,1,Right Hand,75,-87.30008850097656,37.7882797241211
1,1,Right Hand,76,-87.2265411376953,39.36595230102539
1,1,Right Hand,77,-87.20684967041015,41.39335632324219
1,1,Right Hand,78,-87.35859985351563,43.03944396972656
1,1,Right Hand,79,-87.74904327392578,44.5087387084961
1,1,Right Hand,80,-88.07851715087891,45.79187774658203
1,1,Right Hand,81,-87.83255004882812,46.809505462646484
1,1,Right Hand,82,-87.655078125,47.70381088256836
1,1,Right Hand,83,-88.00446472167968,49.94352340698242
1,1,Right Hand,84,-88.23573608398438,52.18125534057617
1,1,Right Hand,85,-88.18494110107422,53.47087020874024
1,1,Right Hand,86,-88.24112548828126,54.30445556640625
1,1,Right Hand,87,-88.08989715576172,55.054623413085935
1,1,Right Hand,88,-88.28170928955078,56.2209587097168
1,1,Right Hand,89,-88.25626678466797,57.86961135864258
1,1,Right Hand,90,-88.15841064453124,58.704427337646486
1,1,Right Hand,91,-88.29574737548828,60.12440567016601
1,1,Right Hand,92,-88.15751647949219,61.236419677734375
1,1,Right Hand,93,-87.95999755859376,62.21860122680664
1,1,Right Hand,94,-87.81694641113282,62.66737289428711
1,1,Right Hand,95,-87.76958312988282,63.45526885986328
1,1,Right Hand,96,-87.53877105712891,64.00180282592774
1,1,Right Hand,97,-87.31090087890625,65.2353500366211
1,1,Right Hand,98,-87.24763793945313,66.02619171142578
1,1,Right Hand,99,-87.04579620361328,66.6023941040039
1,1,Right Hand,100,-86.92632141113282,67.54296112060547
1,1,Right Hand,101,-86.79978637695312,68.51429290771485
1,1,Right Hand,102,-86.64260864257812,68.99721832275391
1,1,Right Hand,103,-86.54885406494141,69.70333862304688
1,1,Right Hand,104,-86.43849487304688,70.2590835571289
1,1,Right Hand,105,-86.2274658203125,70.810009765625
1,1,Right Hand,106,-85.97136077880859,71.40213317871094
1,1,Right Hand,107,-85.75511474609375,71.96977081298829
1,1,Right Hand,108,-85.6390396118164,72.58113861083984
1,1,Right Hand,109,-85.50435943603516,73.44798126220704
1,1,Right Hand,110,-85.27313232421875,73.68912506103516
1,1,Right Hand,111,-85.00424041748047,73.87649078369141
1,1,Right Hand,112,-84.77610626220704,74.24614868164062
1,1,Right Hand,113,-84.67171783447266,74.82438812255859
1,1,Right Hand,114,-84.51509399414063,75.36321105957032
1,1,Right Hand,115,-84.2793701171875,75.62508850097656
1,1,Right Hand,116,-83.99093933105469,75.64045867919921
1,1,Right Hand,117,-83.73175811767578,75.6083755493164
1,1,Right Hand,118,-83.55213165283203,75.75310516357422
1,1,Right Hand,119,-83.35726165771484,75.9054168701172
1,1,Right Hand,120,-83.13659057617187,76.17870330810547
1,1,Right Hand,121,-82.83704376220703,76.16408233642578
1,1,Right Hand,122,-82.56642150878906,76.26483306884765
1,1,Right Hand,123,-82.32009429931641,76.47661743164062
1,1,Right Hand,124,-82.01449737548828,76.51406555175781
1,1,Right Hand,125,-81.73305816650391,76.529736328125
1,1,Right Hand,126,-81.54973754882812,76.75270538330078
1,1,Right Hand,127,-81.33037567138672,76.96543731689454
1,1,Right Hand,128,-81.05630187988281,76.97515716552735
1,1,Right Hand,129,-80.80282745361328,76.94835968017578
1,1,Right Hand,130,-80.53887634277343,77.009765625
1,1,Right Hand,131,-80.29847106933593,77.00813293457031
1,1,Right Hand,132,-80.07753295898438,76.94814605712891
1,1,Right Hand,133,-79.7837127685547,76.79983520507812
1,1,Right Hand,134,-79.52142333984375,76.65638732910156
1,1,Right Hand,135,-79.26278686523438,76.54002838134765
1,1,Right Hand,136,-79.03330993652344,76.59500732421876
1,1,Right Hand,137,-78.76134033203125,76.5673614501953
1,1,Right Hand,138,-78.51915130615234,76.41591949462891
1,1,Right Hand,139,-78.24365539550782,76.18783874511719
1,1,Right Hand,140,-77.93957977294922,75.99995269775391
1,1,Right Hand,141,-77.67899932861329,75.95903930664062
1,1,Right Hand,142,-77.44229583740234,76.04127197265625
1,1,Right Hand,143,-77.17509155273437,76.0130386352539
1,1,Right Hand,144,-76.93847045898437,76.01532897949218
1,1,Right Hand,145,-76.70380249023438,76.01310577392579
1,1,Right Hand,146,-76.45132751464844,75.95309906005859
1,1,Right Hand,147,-76.19779663085937,75.88365173339844
1,1,Right Hand,148,-75.9474884033203,75.88730163574219
1,1,Right Hand,149,-75.69972686767578,75.80274810791016
1,1,Right Hand,150,-75.42812042236328,75.67918548583984
1,1,Right Hand,151,-75.11265411376954,75.4734130859375
1,1,Right Hand,152,-74.84191131591797,75.41044616699219
1,1,Right Hand,153,-74.59944305419921,75.37661285400391
1,1,Right Hand,154,-74.30701446533203,75.18018341064453
1,1,Right Hand,155,-74.01035003662109,75.00479278564453
1,1,Right Hand,156,-73.75597686767578,74.8708480834961
1,1,Right Hand,157,-73.4925033569336,74.77750091552734
1,1,Right Hand,158,-73.22221374511719,74.69968109130859
1,1,Right Hand,159,-72.97841033935546,74.54235076904297
1,1,Right Hand,160,-72.75333099365234,74.39436492919921
1,1,Right Hand,161,-72.5208984375,74.29528350830078
1,1,Right Hand,162,-72.28955078125,74.25692291259766
1,1,Right Hand,163,-72.04539489746094,74.0900863647461
1,1,Right Hand,164,-71.82391357421875,74.0137924194336
1,1,Right Hand,165,-71.60281982421876,74.0107421875
1,1,Right Hand,166,-71.404296875,74.06400909423829
1,1,Right Hand,167,-71.18547821044922,74.11656799316407
1,1,Right Hand,168,-70.9622787475586,74.08319549560547
1,1,Right Hand,169,-70.70251007080078,73.99056549072266
1,1,Right Hand,170,-70.47014007568359,74.0285659790039
1,1,Right Hand,171,-70.23713073730468,74.10617370605469
1,1,Right Hand,172,-70.0150161743164,74.05680084228516
1,1,Right Hand,173,-69.81851348876953,74.17899475097656
1,1,Right Hand,174,-69.63253784179688,74.30463562011718
1,1,Right Hand,175,-69.41545867919922,74.35706787109375
1,1,Right Hand,176,-69.20811920166015,74.50971221923828
1,1,Right Hand,177,-68.9865234375,74.6195556640625
1,1,Right Hand,178,-68.76192016601563,74.81312713623046
1,1,Right Hand,179,-68.53790435791015,74.96391906738282
