subject,class_idx,class_name,epoch,critic_loss,generator_loss
2,0,Left Hand,1,-32.00780534744263,1.3749469876289369
2,0,Left Hand,2,-179.62796783447266,-37.07512741088867
2,0,Left Hand,3,-284.89085693359374,-127.00706176757812
2,0,Left Hand,4,-308.4823364257812,-192.8969299316406
2,0,Left Hand,5,-298.5603820800781,-228.230126953125
2,0,Left Hand,6,-280.84384765625,-247.41537475585938
2,0,Left Hand,7,-260.24853515625,-250.9942840576172
2,0,Left Hand,8,-242.0863037109375,-250.94935607910156
2,0,Left Hand,9,-225.24109802246093,-246.04329528808594
2,0,Left Hand,10,-209.58619689941406,-238.01524047851564
2,0,Left Hand,11,-195.2954132080078,-228.82231750488282
2,0,Left Hand,12,-182.39407653808593,-220.3823669433594
2,0,Left Hand,13,-170.95575866699218,-211.50466613769532
2,0,Left Hand,14,-160.7681396484375,-202.2517822265625
2,0,Left Hand,15,-151.93116149902343,-193.1122314453125
2,0,Left Hand,16,-144.522607421875,-183.5553985595703
2,0,Left Hand,17,-137.9513153076172,-174.5620086669922
2,0,Left Hand,18,-132.22298889160157,-166.1559844970703
2,0,Left Hand,19,-127.24921264648438,-156.534765625
2,0,Left Hand,20,-122.71832580566407,-147.04621276855468
2,0,Left Hand,21,-119.05987243652343,-137.60194396972656
2,0,Left Hand,22,-116.1110595703125,-127.16872711181641
2,0,Left Hand,23,-113.18223266601562,-119.12935791015624
2,0,Left Hand,24,-110.58408050537109,-111.47503967285157
2,0,Left Hand,25,-108.26558837890624,-103.5870864868164
2,0,Left Hand,26,-105.63467102050781,-96.73104858398438
2,0,Left Hand,27,-103.93209075927734,-91.3707061767578
2,0,Left Hand,28,-103.41995086669922,-84.051416015625
2,0,Left Hand,29,-101.65560760498047,-76.51532135009765
2,0,Left Hand,30,-100.22439880371094,-69.95951995849609
2,0,Left Hand,31,-99.55728607177734,-62.57959747314453
2,0,Left Hand,32,-98.86345672607422,-54.34038467407227
2,0,Left Hand,33,-97.85427703857422,-47.2159912109375
2,0,Left Hand,34,-96.83702392578125,-41.43117065429688
2,0,Left Hand,35,-96.26436920166016,-36.7707015991211
2,0,Left Hand,36,-95.49164276123047,-30.716445541381837
2,0,Left Hand,37,-94.8527603149414,-24.219226837158203
2,0,Left Hand,38,-94.57142028808593,-17.009584045410158
2,0,Left Hand,39,-93.96621551513672,-10.907144737243652
2,0,Left Hand,40,-93.49096069335937,-5.943590831756592
2,0,Left Hand,41,-92.80021209716797,-0.47822912931442263
2,0,Left Hand,42,-92.09856414794922,5.430196142196655
2,0,Left Hand,43,-91.65601043701172,11.592626190185547
2,0,Left Hand,44,-91.43020935058594,18.086825942993165
2,0,Left Hand,45,-91.2089126586914,23.382688140869142
2,0,Left Hand,46,-91.19489440917968,29.148357391357422
2,0,Left Hand,47,-90.71328582763672,35.174887084960936
2,0,Left Hand,48,-90.10012664794922,39.777611541748044
2,0,Left Hand,49,-89.82230377197266,44.4203857421875
2,0,Left Hand,50,-89.83701782226562,49.40324401855469
2,0,Left Hand,51,-89.64664459228516,53.916849517822264
2,0,Left Hand,52,-89.47217712402343,58.76507034301758
2,0,Left Hand,53,-89.0913314819336,63.79320068359375
2,0,Left Hand,54,-88.73717041015625,68.32988128662109
2,0,Left Hand,55,-88.5076919555664,72.41952056884766
2,0,Left Hand,56,-88.44589385986328,77.36160430908203
2,0,Left Hand,57,-88.33721923828125,82.50096130371094
2,0,Left Hand,58,-88.39034271240234,87.33140106201172
2,0,Left Hand,59,-88.09947967529297,91.83094024658203
2,0,Left Hand,60,-87.86963958740235,95.65394287109375
2,0,Left Hand,61,-87.8701385498047,99.99690246582031
2,0,Left Hand,62,-87.90041961669922,104.6646743774414
2,0,Left Hand,63,-87.92024688720703,109.12896423339843
2,0,Left Hand,64,-87.85294036865234,113.23513641357422
2,0,Left Hand,65,-87.78743133544921,116.51876373291016
2,0,Left Hand,66,-88.22528381347657,120.54556732177734
2,0,Left Hand,67,-88.08600463867188,124.17802429199219
2,0,Left Hand,68,-87.91019439697266,127.9147445678711
2,0,Left Hand,69,-87.89863739013671,131.90692443847655
2,0,Left Hand,70,-88.0745849609375,135.76055297851562
2,0,Left Hand,71,-87.86968536376953,139.3460266113281
2,0,Left Hand,72,-87.79638366699218,142.94464111328125
2,0,Left Hand,73,-87.65515594482422,146.49412841796874
2,0,Left Hand,74,-87.69175567626954,149.32484436035156
2,0,Left Hand,75,-87.65094451904297,152.77704467773438
2,0,Left Hand,76,-87.4746322631836,156.19881591796874
2,0,Left Hand,77,-87.45951995849609,159.4810791015625
2,0,Left Hand,78,-87.62419738769532,162.80538940429688
2,0,Left Hand,79,-87.49913177490234,165.9920684814453
2,0,Left Hand,80,-87.47987670898438,169.48218688964843
2,0,Left Hand,81,-87.57591094970704,172.74537048339843
2,0,Left Hand,82,-87.42544708251953,175.4908233642578
2,0,Left Hand,83,-87.42735595703125,178.917236328125
2,0,Left Hand,84,-87.39198455810546,182.0510498046875
2,0,Left Hand,85,-87.32887420654296,185.14044799804688
2,0,Left Hand,86,-87.30772857666015,187.73916625976562
2,0,Left Hand,87,-87.34021759033203,190.66113891601563
2,0,Left Hand,88,-87.2576400756836,193.62733764648436
2,0,Left Hand,89,-86.98645324707032,196.41583862304688
2,0,Left Hand,90,-86.82300872802735,199.22146606445312
2,0,Left Hand,91,-86.75397186279297,202.28008117675782
2,0,Left Hand,92,-86.6179443359375,205.1746337890625
2,0,Left Hand,93,-86.39708557128907,207.7175537109375
2,0,Left Hand,94,-86.24087219238281,209.8419403076172
2,0,Left Hand,95,-86.18529052734375,212.58877258300782
2,0,Left Hand,96,-85.98485565185547,215.21417846679688
2,0,Left Hand,97,-85.9022232055664,217.14282836914063
2,0,Left Hand,98,-85.82170257568359,219.38811340332032
2,0,Left Hand,99,-85.76696014404297,221.78477478027344
2,0,Left Hand,100,-85.58847045898438,224.35053100585938
2,0,Left Hand,101,-85.45011138916016,226.63267517089844
2,0,Left Hand,102,-85.35140380859374,228.8948211669922
2,0,Left Hand,103,-85.25973968505859,231.52743835449218
2,0,Left Hand,104,-85.09167022705078,233.77984619140625
2,0,Left Hand,105,-84.94211120605469,235.85143127441407
2,0,Left Hand,106,-84.84244232177734,238.23598937988282
2,0,Left Hand,107,-84.77323150634766,240.52219848632814
2,0,Left Hand,108,-84.7636505126953,242.91391296386718
2,0,Left Hand,109,-84.63846588134766,244.6612579345703
2,0,Left Hand,110,-84.57709045410157,246.57308349609374
2,0,Left Hand,111,-84.49751739501953,248.68943786621094
2,0,Left Hand,112,-84.34382019042968,250.74725341796875
2,0,Left Hand,113,-84.2287811279297,252.59680786132813
2,0,Left Hand,114,-84.15294799804687,254.72364807128906
2,0,Left Hand,115,-84.08574066162109,256.5544830322266
2,0,Left Hand,116,-83.96083221435546,258.100341796875
2,0,Left Hand,117,-83.79267272949218,259.4184143066406
2,0,Left Hand,118,-83.61128845214844,260.7674133300781
2,0,Left Hand,119,-83.49649963378906,262.4545471191406
2,0,Left Hand,120,-83.33727264404297,263.85389404296876
2,0,Left Hand,121,-83.19762725830078,265.21162109375
2,0,Left Hand,122,-83.036669921875,266.0221008300781
2,0,Left Hand,123,-82.7971176147461,266.63239135742185
2,0,Left Hand,124,-82.59758148193359,267.44635620117185
2,0,Left Hand,125,-82.37283172607422,267.78052978515626
2,0,Left Hand,126,-82.22012023925781,268.3040771484375
2,0,Left Hand,127,-81.9911392211914,268.6322326660156
2,0,Left Hand,128,-81.7441619873047,268.70567016601564
2,0,Left Hand,129,-81.59762725830078,268.88408203125
2,0,Left Hand,130,-81.49893646240234,269.3603759765625
2,0,Left Hand,131,-81.30728759765626,269.7257995605469
2,0,Left Hand,132,-81.04716491699219,269.77838745117185
2,0,Left Hand,133,-80.798583984375,269.7972839355469
2,0,Left Hand,134,-80.59612274169922,269.74078369140625
2,0,Left Hand,135,-80.3661605834961,269.52003173828126
2,0,Left Hand,136,-80.14640960693359,269.2529052734375
2,0,Left Hand,137,-79.93213500976563,268.9086181640625
2,0,Left Hand,138,-79.72532501220704,268.6096984863281
2,0,Left Hand,139,-79.50919342041016,268.3587341308594
2,0,Left Hand,140,-79.26669311523438,267.87770385742186
2,0,Left Hand,141,-79.04494018554688,267.43548583984375
2,0,Left Hand,142,-78.803759765625,266.8896423339844
